year,age,deaths
1950,0,68730
1950,1,14081
1950,2,8893
1950,3,5891
1950,4,3995
1950,5,2751
1950,6,1960
1950,7,1488
1950,8,1221
1950,9,1066
1950,10,943
1950,11,875
1950,12,851
1950,13,868
1950,14,917
1950,15,989
1950,16,1076
1950,17,1165
1950,18,1251
1950,19,1330
1950,20,1396
1950,21,1437
1950,22,1438
1950,23,1408
1950,24,1362
1950,25,1311
1950,26,1261
1950,27,1216
1950,28,1177
1950,29,1143
1950,30,1114
1950,31,1087
1950,32,1072
1950,33,1073
1950,34,1080
1950,35,1087
1950,36,1097
1950,37,1104
1950,38,1096
1950,39,1077
1950,40,1062
1950,41,1047
1950,42,1031
1950,43,1026
1950,44,1028
1950,45,1027
1950,46,1028
1950,47,1035
1950,48,1041
1950,49,1048
1950,50,1060
1950,51,1072
1950,52,1083
1950,53,1096
1950,54,1109
1950,55,1123
1950,56,1138
1950,57,1165
1950,58,1207
1950,59,1262
1950,60,1323
1950,61,1390
1950,62,1447
1950,63,1477
1950,64,1486
1950,65,1492
1950,66,1497
1950,67,1502
1950,68,1519
1950,69,1547
1950,70,1570
1950,71,1579
1950,72,1592
1950,73,1621
1950,74,1655
1950,75,1680
1950,76,1706
1950,77,1713
1950,78,1677
1950,79,1599
1950,80,1512
1950,81,1423
1950,82,1309
1950,83,1168
1950,84,1010
1950,85,828
1950,86,619
1950,87,432
1950,88,318
1950,89,267
1950,90,212
1950,91,174
1950,92,149
1950,93,110
1950,94,61
1950,95,30
1950,96,27
1950,97,24
1950,98,17
1950,99,11
1950,100,16
1951,0,68942
1951,1,14089
1951,2,8890
1951,3,5770
1951,4,3933
1951,5,2716
1951,6,1936
1951,7,1467
1951,8,1199
1951,9,1043
1951,10,922
1951,11,855
1951,12,830
1951,13,843
1951,14,890
1951,15,961
1951,16,1046
1951,17,1136
1951,18,1229
1951,19,1313
1951,20,1376
1951,21,1415
1951,22,1422
1951,23,1397
1951,24,1356
1951,25,1307
1951,26,1258
1951,27,1214
1951,28,1174
1951,29,1139
1951,30,1110
1951,31,1086
1951,32,1065
1951,33,1054
1951,34,1056
1951,35,1066
1951,36,1076
1951,37,1091
1951,38,1102
1951,39,1096
1951,40,1078
1951,41,1062
1951,42,1046
1951,43,1029
1951,44,1024
1951,45,1028
1951,46,1032
1951,47,1039
1951,48,1052
1951,49,1064
1951,50,1075
1951,51,1086
1951,52,1097
1951,53,1105
1951,54,1115
1951,55,1129
1951,56,1145
1951,57,1167
1951,58,1202
1951,59,1253
1951,60,1314
1951,61,1377
1951,62,1441
1951,63,1491
1951,64,1512
1951,65,1514
1951,66,1516
1951,67,1521
1951,68,1527
1951,69,1546
1951,70,1572
1951,71,1586
1951,72,1580
1951,73,1575
1951,74,1586
1951,75,1603
1951,76,1613
1951,77,1624
1951,78,1619
1951,79,1571
1951,80,1482
1951,81,1383
1951,82,1282
1951,83,1160
1951,84,1016
1951,85,859
1951,86,688
1951,87,502
1951,88,343
1951,89,247
1951,90,203
1951,91,158
1951,92,127
1951,93,107
1951,94,77
1951,95,41
1951,96,20
1951,97,17
1951,98,15
1951,99,11
1951,100,15
1952,0,69377
1952,1,13919
1952,2,8923
1952,3,5759
1952,4,3831
1952,5,2651
1952,6,1890
1952,7,1432
1952,8,1172
1952,9,1020
1952,10,900
1952,11,834
1952,12,810
1952,13,820
1952,14,861
1952,15,926
1952,16,1006
1952,17,1090
1952,18,1179
1952,19,1267
1952,20,1331
1952,21,1364
1952,22,1366
1952,23,1345
1952,24,1308
1952,25,1262
1952,26,1215
1952,27,1173
1952,28,1135
1952,29,1100
1952,30,1072
1952,31,1050
1952,32,1033
1952,33,1017
1952,34,1008
1952,35,1012
1952,36,1025
1952,37,1038
1952,38,1055
1952,39,1069
1952,40,1066
1952,41,1049
1952,42,1034
1952,43,1018
1952,44,1003
1952,45,1002
1952,46,1011
1952,47,1021
1952,48,1035
1952,49,1054
1952,50,1070
1952,51,1081
1952,52,1092
1952,53,1101
1952,54,1108
1952,55,1120
1952,56,1139
1952,57,1163
1952,58,1194
1952,59,1237
1952,60,1294
1952,61,1357
1952,62,1416
1952,63,1474
1952,64,1517
1952,65,1534
1952,66,1535
1952,67,1539
1952,68,1549
1952,69,1558
1952,70,1576
1952,71,1595
1952,72,1595
1952,73,1572
1952,74,1551
1952,75,1547
1952,76,1550
1952,77,1549
1952,78,1548
1952,79,1531
1952,80,1472
1952,81,1371
1952,82,1262
1952,83,1153
1952,84,1025
1952,85,881
1952,86,729
1952,87,571
1952,88,408
1952,89,274
1952,90,194
1952,91,156
1952,92,119
1952,93,93
1952,94,76
1952,95,53
1952,96,28
1952,97,13
1952,98,11
1952,99,9
1952,100,15
1953,0,69810
1953,1,13772
1953,2,8787
1953,3,5768
1953,4,3821
1953,5,2582
1953,6,1846
1953,7,1402
1953,8,1149
1953,9,1001
1953,10,883
1953,11,817
1953,12,793
1953,13,803
1953,14,840
1953,15,899
1953,16,973
1953,17,1052
1953,18,1135
1953,19,1219
1953,20,1287
1953,21,1322
1953,22,1320
1953,23,1295
1953,24,1262
1953,25,1221
1953,26,1177
1953,27,1137
1953,28,1101
1953,29,1068
1953,30,1040
1953,31,1018
1953,32,1003
1953,33,991
1953,34,977
1953,35,970
1953,36,977
1953,37,993
1953,38,1009
1953,39,1029
1953,40,1045
1953,41,1042
1953,42,1027
1953,43,1012
1953,44,999
1953,45,987
1953,46,991
1953,47,1006
1953,48,1023
1953,49,1042
1953,50,1065
1953,51,1082
1953,52,1092
1953,53,1101
1953,54,1109
1953,55,1118
1953,56,1135
1953,57,1161
1953,58,1194
1953,59,1234
1953,60,1283
1953,61,1341
1953,62,1401
1953,63,1455
1953,64,1506
1953,65,1546
1953,66,1561
1953,67,1564
1953,68,1573
1953,69,1586
1953,70,1595
1953,71,1605
1953,72,1610
1953,73,1593
1953,74,1554
1953,75,1518
1953,76,1501
1953,77,1493
1953,78,1480
1953,79,1468
1953,80,1438
1953,81,1366
1953,82,1256
1953,83,1138
1953,84,1023
1953,85,893
1953,86,752
1953,87,609
1953,88,468
1953,89,328
1953,90,215
1953,91,149
1953,92,118
1953,93,87
1953,94,67
1953,95,52
1953,96,35
1953,97,18
1953,98,8
1953,99,7
1953,100,14
1954,0,70100
1954,1,13619
1954,2,8675
1954,3,5678
1954,4,3834
1954,5,2584
1954,6,1809
1954,7,1381
1954,8,1137
1954,9,993
1954,10,877
1954,11,812
1954,12,787
1954,13,796
1954,14,834
1954,15,889
1954,16,957
1954,17,1031
1954,18,1110
1954,19,1189
1954,20,1255
1954,21,1295
1954,22,1295
1954,23,1267
1954,24,1231
1954,25,1194
1954,26,1155
1954,27,1118
1954,28,1082
1954,29,1051
1954,30,1024
1954,31,1002
1954,32,987
1954,33,977
1954,34,967
1954,35,955
1954,36,951
1954,37,961
1954,38,980
1954,39,999
1954,40,1020
1954,41,1037
1954,42,1034
1954,43,1019
1954,44,1007
1954,45,996
1954,46,989
1954,47,999
1954,48,1020
1954,49,1042
1954,50,1065
1954,51,1089
1954,52,1104
1954,53,1112
1954,54,1120
1954,55,1130
1954,56,1144
1954,57,1168
1954,58,1203
1954,59,1245
1954,60,1290
1954,61,1340
1954,62,1395
1954,63,1449
1954,64,1496
1954,65,1544
1954,66,1583
1954,67,1601
1954,68,1607
1954,69,1619
1954,70,1630
1954,71,1631
1954,72,1627
1954,73,1614
1954,74,1580
1954,75,1525
1954,76,1476
1954,77,1448
1954,78,1429
1954,79,1406
1954,80,1381
1954,81,1337
1954,82,1253
1954,83,1134
1954,84,1011
1954,85,892
1954,86,763
1954,87,629
1954,88,499
1954,89,375
1954,90,257
1954,91,165
1954,92,112
1954,93,86
1954,94,62
1954,95,46
1954,96,35
1954,97,23
1954,98,12
1954,99,5
1954,100,12
1955,0,70248
1955,1,13387
1955,2,8550
1955,3,5596
1955,4,3771
1955,5,2592
1955,6,1810
1955,7,1353
1955,8,1119
1955,9,981
1955,10,868
1955,11,804
1955,12,779
1955,13,789
1955,14,826
1955,15,882
1955,16,948
1955,17,1016
1955,18,1090
1955,19,1165
1955,20,1226
1955,21,1265
1955,22,1272
1955,23,1247
1955,24,1209
1955,25,1169
1955,26,1134
1955,27,1101
1955,28,1068
1955,29,1037
1955,30,1012
1955,31,991
1955,32,976
1955,33,966
1955,34,957
1955,35,949
1955,36,941
1955,37,940
1955,38,953
1955,39,974
1955,40,995
1955,41,1017
1955,42,1034
1955,43,1032
1955,44,1018
1955,45,1009
1955,46,1002
1955,47,1001
1955,48,1016
1955,49,1043
1955,50,1069
1955,51,1093
1955,52,1115
1955,53,1128
1955,54,1136
1955,55,1146
1955,56,1160
1955,57,1181
1955,58,1214
1955,59,1257
1955,60,1305
1955,61,1351
1955,62,1397
1955,63,1446
1955,64,1494
1955,65,1538
1955,66,1584
1955,67,1626
1955,68,1648
1955,69,1657
1955,70,1667
1955,71,1670
1955,72,1656
1955,73,1634
1955,74,1603
1955,75,1553
1955,76,1486
1955,77,1427
1955,78,1389
1955,79,1360
1955,80,1325
1955,81,1286
1955,82,1228
1955,83,1133
1955,84,1008
1955,85,882
1955,86,762
1955,87,638
1955,88,515
1955,89,400
1955,90,295
1955,91,198
1955,92,124
1955,93,82
1955,94,61
1955,95,43
1955,96,31
1955,97,23
1955,98,15
1955,99,7
1955,100,10
1956,0,70317
1956,1,13129
1956,2,8414
1956,3,5527
1956,4,3728
1956,5,2561
1956,6,1827
1956,7,1364
1956,8,1105
1956,9,973
1956,10,864
1956,11,803
1956,12,779
1956,13,789
1956,14,826
1956,15,882
1956,16,948
1956,17,1013
1956,18,1081
1956,19,1150
1956,20,1209
1956,21,1243
1956,22,1249
1956,23,1231
1956,24,1196
1956,25,1154
1956,26,1117
1956,27,1087
1956,28,1059
1956,29,1030
1956,30,1005
1956,31,985
1956,32,972
1956,33,961
1956,34,953
1956,35,947
1956,36,941
1956,37,936
1956,38,937
1956,39,953
1956,40,976
1956,41,997
1956,42,1020
1956,43,1038
1956,44,1037
1956,45,1027
1956,46,1021
1956,47,1020
1956,48,1024
1956,49,1045
1956,50,1075
1956,51,1101
1956,52,1124
1956,53,1145
1956,54,1157
1956,55,1166
1956,56,1180
1956,57,1202
1956,58,1232
1956,59,1273
1956,60,1322
1956,61,1370
1956,62,1412
1956,63,1453
1956,64,1495
1956,65,1539
1956,66,1582
1956,67,1631
1956,68,1678
1956,69,1702
1956,70,1709
1956,71,1711
1956,72,1699
1956,73,1667
1956,74,1626
1956,75,1579
1956,76,1516
1956,77,1439
1956,78,1371
1956,79,1324
1956,80,1284
1956,81,1236
1956,82,1183
1956,83,1111
1956,84,1008
1956,85,880
1956,86,754
1956,87,638
1956,88,523
1956,89,414
1956,90,314
1956,91,226
1956,92,148
1956,93,91
1956,94,58
1956,95,42
1956,96,29
1956,97,20
1956,98,15
1956,99,9
1956,100,10
1957,0,69478
1957,1,12325
1957,2,7932
1957,3,5203
1957,4,3496
1957,5,2385
1957,6,1685
1957,7,1277
1957,8,1032
1957,9,895
1957,10,804
1957,11,754
1957,12,737
1957,13,746
1957,14,776
1957,15,821
1957,16,875
1957,17,930
1957,18,982
1957,19,1028
1957,20,1065
1957,21,1086
1957,22,1086
1957,23,1071
1957,24,1047
1957,25,1013
1957,26,977
1957,27,949
1957,28,929
1957,29,912
1957,30,897
1957,31,885
1957,32,877
1957,33,871
1957,34,866
1957,35,862
1957,36,861
1957,37,861
1957,38,861
1957,39,867
1957,40,886
1957,41,911
1957,42,934
1957,43,957
1957,44,977
1957,45,981
1957,46,976
1957,47,978
1957,48,985
1957,49,996
1957,50,1021
1957,51,1053
1957,52,1079
1957,53,1101
1957,54,1122
1957,55,1136
1957,56,1150
1957,57,1172
1957,58,1203
1957,59,1242
1957,60,1289
1957,61,1339
1957,62,1384
1957,63,1420
1957,64,1455
1957,65,1493
1957,66,1536
1957,67,1582
1957,68,1636
1957,69,1685
1957,70,1709
1957,71,1711
1957,72,1701
1957,73,1675
1957,74,1630
1957,75,1578
1957,76,1522
1957,77,1451
1957,78,1368
1957,79,1293
1957,80,1236
1957,81,1183
1957,82,1123
1957,83,1057
1957,84,976
1957,85,867
1957,86,741
1957,87,622
1957,88,515
1957,89,413
1957,90,320
1957,91,238
1957,92,167
1957,93,107
1957,94,64
1957,95,39
1957,96,28
1957,97,18
1957,98,13
1957,99,9
1957,100,11
1958,0,69354
1958,1,12058
1958,2,7781
1958,3,5117
1958,4,3448
1958,5,2360
1958,6,1670
1958,7,1264
1958,8,1042
1958,9,901
1958,10,793
1958,11,748
1958,12,733
1958,13,743
1958,14,775
1958,15,819
1958,16,872
1958,17,925
1958,18,976
1958,19,1017
1958,20,1046
1958,21,1061
1958,22,1059
1958,23,1041
1958,24,1018
1958,25,991
1958,26,959
1958,27,929
1958,28,908
1958,29,893
1958,30,881
1958,31,871
1958,32,864
1958,33,859
1958,34,855
1958,35,852
1958,36,851
1958,37,853
1958,38,856
1958,39,858
1958,40,866
1958,41,886
1958,42,911
1958,43,935
1958,44,960
1958,45,983
1958,46,992
1958,47,993
1958,48,1000
1958,49,1012
1958,50,1025
1958,51,1051
1958,52,1082
1958,53,1107
1958,54,1128
1958,55,1151
1958,56,1170
1958,57,1191
1958,58,1222
1958,59,1261
1958,60,1305
1958,61,1353
1958,62,1401
1958,63,1440
1958,64,1470
1958,65,1500
1958,66,1539
1958,67,1585
1958,68,1635
1958,69,1692
1958,70,1742
1958,71,1761
1958,72,1748
1958,73,1721
1958,74,1677
1958,75,1615
1958,76,1549
1958,77,1481
1958,78,1401
1958,79,1308
1958,80,1224
1958,81,1156
1958,82,1092
1958,83,1020
1958,84,945
1958,85,856
1958,86,745
1958,87,624
1958,88,512
1958,89,416
1958,90,328
1958,91,249
1958,92,181
1958,93,125
1958,94,78
1958,95,44
1958,96,27
1958,97,18
1958,98,12
1958,99,8
1958,100,12
1959,0,68638
1959,1,11507
1959,2,7443
1959,3,4888
1959,4,3285
1959,5,2241
1959,6,1580
1959,7,1191
1959,8,981
1959,9,868
1959,10,765
1959,11,709
1959,12,701
1959,13,713
1959,14,742
1959,15,782
1959,16,828
1959,17,874
1959,18,916
1959,19,947
1959,20,964
1959,21,966
1959,22,958
1959,23,940
1959,24,916
1959,25,892
1959,26,868
1959,27,844
1959,28,824
1959,29,812
1959,30,807
1959,31,804
1959,32,801
1959,33,799
1959,34,798
1959,35,798
1959,36,799
1959,37,802
1959,38,808
1959,39,815
1959,40,821
1959,41,831
1959,42,852
1959,43,878
1959,44,903
1959,45,932
1959,46,960
1959,47,975
1959,48,983
1959,49,996
1959,50,1012
1959,51,1027
1959,52,1053
1959,53,1083
1959,54,1107
1959,55,1130
1959,56,1158
1959,57,1185
1959,58,1215
1959,59,1254
1959,60,1299
1959,61,1345
1959,62,1391
1959,63,1433
1959,64,1466
1959,65,1492
1959,66,1522
1959,67,1563
1959,68,1613
1959,69,1667
1959,70,1726
1959,71,1772
1959,72,1778
1959,73,1751
1959,74,1708
1959,75,1650
1959,76,1576
1959,77,1500
1959,78,1422
1959,79,1332
1959,80,1232
1959,81,1139
1959,82,1061
1959,83,987
1959,84,906
1959,85,823
1959,86,730
1959,87,622
1959,88,510
1959,89,410
1959,90,327
1959,91,252
1959,92,188
1959,93,133
1959,94,90
1959,95,54
1959,96,30
1959,97,18
1959,98,12
1959,99,7
1959,100,11
1960,0,68136
1960,1,11129
1960,2,7238
1960,3,4763
1960,4,3202
1960,5,2184
1960,6,1540
1960,7,1162
1960,8,956
1960,9,845
1960,10,761
1960,11,706
1960,12,683
1960,13,699
1960,14,730
1960,15,771
1960,16,817
1960,17,861
1960,18,899
1960,19,926
1960,20,939
1960,21,936
1960,22,921
1960,23,900
1960,24,876
1960,25,850
1960,26,828
1960,27,810
1960,28,793
1960,29,781
1960,30,775
1960,31,775
1960,32,776
1960,33,776
1960,34,776
1960,35,778
1960,36,780
1960,37,784
1960,38,791
1960,39,800
1960,40,809
1960,41,815
1960,42,826
1960,43,848
1960,44,876
1960,45,904
1960,46,938
1960,47,972
1960,48,993
1960,49,1006
1960,50,1023
1960,51,1039
1960,52,1053
1960,53,1077
1960,54,1107
1960,55,1133
1960,56,1161
1960,57,1196
1960,58,1232
1960,59,1271
1960,60,1316
1960,61,1362
1960,62,1405
1960,63,1446
1960,64,1482
1960,65,1511
1960,66,1537
1960,67,1569
1960,68,1614
1960,69,1668
1960,70,1723
1960,71,1778
1960,72,1812
1960,73,1803
1960,74,1757
1960,75,1697
1960,76,1624
1960,77,1537
1960,78,1450
1960,79,1361
1960,80,1263
1960,81,1153
1960,82,1052
1960,83,966
1960,84,883
1960,85,796
1960,86,708
1960,87,615
1960,88,513
1960,89,412
1960,90,326
1960,91,254
1960,92,193
1960,93,140
1960,94,97
1960,95,63
1960,96,37
1960,97,20
1960,98,11
1960,99,7
1960,100,11
1961,0,67722
1961,1,10853
1961,2,7080
1961,3,4675
1961,4,3150
1961,5,2151
1961,6,1519
1961,7,1147
1961,8,946
1961,9,836
1961,10,751
1961,11,711
1961,12,688
1961,13,690
1961,14,724
1961,15,768
1961,16,815
1961,17,860
1961,18,897
1961,19,921
1961,20,932
1961,21,927
1961,22,908
1961,23,881
1961,24,853
1961,25,827
1961,26,803
1961,27,787
1961,28,775
1961,29,765
1961,30,758
1961,31,757
1961,32,760
1961,33,763
1961,34,766
1961,35,768
1961,36,771
1961,37,777
1961,38,784
1961,39,793
1961,40,803
1961,41,813
1961,42,820
1961,43,832
1961,44,855
1961,45,886
1961,46,919
1961,47,959
1961,48,999
1961,49,1026
1961,50,1042
1961,51,1059
1961,52,1074
1961,53,1086
1961,54,1110
1961,55,1141
1961,56,1173
1961,57,1209
1961,58,1253
1961,59,1297
1961,60,1341
1961,61,1388
1961,62,1432
1961,63,1469
1961,64,1504
1961,65,1536
1961,66,1565
1961,67,1593
1961,68,1629
1961,69,1677
1961,70,1732
1961,71,1783
1961,72,1827
1961,73,1845
1961,74,1817
1961,75,1753
1961,76,1677
1961,77,1589
1961,78,1490
1961,79,1392
1961,80,1293
1961,81,1186
1961,82,1069
1961,83,961
1961,84,867
1961,85,778
1961,86,687
1961,87,599
1961,88,509
1961,89,416
1961,90,328
1961,91,254
1961,92,195
1961,93,145
1961,94,103
1961,95,69
1961,96,44
1961,97,25
1961,98,13
1961,99,7
1961,100,11
1962,0,67239
1962,1,10615
1962,2,6941
1962,3,4597
1962,4,3109
1962,5,2130
1962,6,1507
1962,7,1140
1962,8,941
1962,9,833
1962,10,749
1962,11,707
1962,12,698
1962,13,699
1962,14,719
1962,15,767
1962,16,817
1962,17,863
1962,18,901
1962,19,924
1962,20,931
1962,21,924
1962,22,904
1962,23,873
1962,24,840
1962,25,810
1962,26,786
1962,27,768
1962,28,758
1962,29,753
1962,30,748
1962,31,745
1962,32,747
1962,33,752
1962,34,757
1962,35,761
1962,36,766
1962,37,772
1962,38,780
1962,39,789
1962,40,800
1962,41,811
1962,42,822
1962,43,829
1962,44,843
1962,45,869
1962,46,904
1962,47,944
1962,48,990
1962,49,1036
1962,50,1065
1962,51,1082
1962,52,1098
1962,53,1111
1962,54,1122
1962,55,1147
1962,56,1184
1962,57,1223
1962,58,1268
1962,59,1321
1962,60,1371
1962,61,1417
1962,62,1460
1962,63,1499
1962,64,1531
1962,65,1562
1962,66,1593
1962,67,1625
1962,68,1656
1962,69,1694
1962,70,1744
1962,71,1795
1962,72,1834
1962,73,1862
1962,74,1862
1962,75,1814
1962,76,1733
1962,77,1641
1962,78,1541
1962,79,1431
1962,80,1323
1962,81,1215
1962,82,1100
1962,83,977
1962,84,864
1962,85,765
1962,86,673
1962,87,582
1962,88,496
1962,89,413
1962,90,331
1962,91,256
1962,92,195
1962,93,146
1962,94,106
1962,95,73
1962,96,48
1962,97,29
1962,98,16
1962,99,8
1962,100,11
1963,0,66459
1963,1,10314
1963,2,6780
1963,3,4504
1963,4,3054
1963,5,2098
1963,6,1487
1963,7,1126
1963,8,930
1963,9,824
1963,10,742
1963,11,701
1963,12,692
1963,13,707
1963,14,727
1963,15,759
1963,16,814
1963,17,863
1963,18,901
1963,19,924
1963,20,930
1963,21,920
1963,22,897
1963,23,866
1963,24,830
1963,25,795
1963,26,769
1963,27,750
1963,28,738
1963,29,734
1963,30,734
1963,31,733
1963,32,733
1963,33,737
1963,34,744
1963,35,752
1963,36,758
1963,37,766
1963,38,774
1963,39,785
1963,40,795
1963,41,807
1963,42,819
1963,43,830
1963,44,840
1963,45,856
1963,46,886
1963,47,928
1963,48,973
1963,49,1025
1963,50,1075
1963,51,1106
1963,52,1121
1963,53,1135
1963,54,1147
1963,55,1160
1963,56,1190
1963,57,1235
1963,58,1283
1963,59,1336
1963,60,1395
1963,61,1447
1963,62,1490
1963,63,1528
1963,64,1561
1963,65,1590
1963,66,1620
1963,67,1654
1963,68,1688
1963,69,1722
1963,70,1761
1963,71,1806
1963,72,1846
1963,73,1870
1963,74,1879
1963,75,1860
1963,76,1795
1963,77,1698
1963,78,1593
1963,79,1481
1963,80,1360
1963,81,1243
1963,82,1128
1963,83,1006
1963,84,879
1963,85,763
1963,86,662
1963,87,570
1963,88,482
1963,89,403
1963,90,329
1963,91,259
1963,92,196
1963,93,146
1963,94,107
1963,95,75
1963,96,50
1963,97,32
1963,98,19
1963,99,10
1963,100,12
1964,0,65485
1964,1,10019
1964,2,6619
1964,3,4416
1964,4,3003
1964,5,2069
1964,6,1471
1964,7,1116
1964,8,923
1964,9,819
1964,10,739
1964,11,700
1964,12,690
1964,13,705
1964,14,741
1964,15,774
1964,16,812
1964,17,867
1964,18,909
1964,19,935
1964,20,942
1964,21,931
1964,22,906
1964,23,872
1964,24,835
1964,25,798
1964,26,766
1964,27,744
1964,28,731
1964,29,724
1964,30,724
1964,31,728
1964,32,730
1964,33,732
1964,34,738
1964,35,747
1964,36,757
1964,37,766
1964,38,775
1964,39,786
1964,40,798
1964,41,809
1964,42,822
1964,43,834
1964,44,847
1964,45,859
1964,46,879
1964,47,915
1964,48,963
1964,49,1014
1964,50,1070
1964,51,1122
1964,52,1152
1964,53,1165
1964,54,1178
1964,55,1192
1964,56,1209
1964,57,1246
1964,58,1300
1964,59,1357
1964,60,1417
1964,61,1477
1964,62,1527
1964,63,1565
1964,64,1597
1964,65,1627
1964,66,1654
1964,67,1686
1964,68,1724
1964,69,1761
1964,70,1794
1964,71,1829
1964,72,1863
1964,73,1888
1964,74,1893
1964,75,1883
1964,76,1845
1964,77,1763
1964,78,1651
1964,79,1534
1964,80,1411
1964,81,1282
1964,82,1157
1964,83,1034
1964,84,908
1964,85,779
1964,86,662
1964,87,563
1964,88,474
1964,89,393
1964,90,321
1964,91,257
1964,92,198
1964,93,147
1964,94,107
1964,95,76
1964,96,52
1964,97,34
1964,98,21
1964,99,12
1964,100,13
1965,0,64248
1965,1,9695
1965,2,6443
1965,3,4321
1965,4,2951
1965,5,2040
1965,6,1456
1965,7,1108
1965,8,918
1965,9,815
1965,10,737
1965,11,699
1965,12,691
1965,13,706
1965,14,741
1965,15,790
1965,16,828
1965,17,864
1965,18,911
1965,19,938
1965,20,946
1965,21,934
1965,22,907
1965,23,871
1965,24,833
1965,25,795
1965,26,761
1965,27,735
1965,28,719
1965,29,711
1965,30,710
1965,31,714
1965,32,721
1965,33,726
1965,34,730
1965,35,738
1965,36,749
1965,37,762
1965,38,773
1965,39,785
1965,40,798
1965,41,811
1965,42,823
1965,43,837
1965,44,851
1965,45,867
1965,46,883
1965,47,908
1965,48,951
1965,49,1004
1965,50,1059
1965,51,1117
1965,52,1170
1965,53,1199
1965,54,1211
1965,55,1226
1965,56,1244
1965,57,1267
1965,58,1314
1965,59,1377
1965,60,1440
1965,61,1502
1965,62,1561
1965,63,1605
1965,64,1637
1965,65,1667
1965,66,1695
1965,67,1725
1965,68,1760
1965,69,1800
1965,70,1837
1965,71,1866
1965,72,1889
1965,73,1907
1965,74,1914
1965,75,1900
1965,76,1871
1965,77,1815
1965,78,1717
1965,79,1592
1965,80,1464
1965,81,1332
1965,82,1194
1965,83,1062
1965,84,935
1965,85,805
1965,86,677
1965,87,563
1965,88,468
1965,89,386
1965,90,314
1965,91,251
1965,92,197
1965,93,149
1965,94,108
1965,95,76
1965,96,53
1965,97,35
1965,98,22
1965,99,14
1965,100,16
1966,0,62731
1966,1,9332
1966,2,6243
1966,3,4212
1966,4,2892
1966,5,2008
1966,6,1438
1966,7,1098
1966,8,912
1966,9,811
1966,10,734
1966,11,697
1966,12,691
1966,13,708
1966,14,742
1966,15,790
1966,16,846
1966,17,881
1966,18,907
1966,19,938
1966,20,948
1966,21,936
1966,22,909
1966,23,872
1966,24,831
1966,25,792
1966,26,758
1966,27,730
1966,28,710
1966,29,700
1966,30,697
1966,31,700
1966,32,707
1966,33,717
1966,34,724
1966,35,731
1966,36,741
1966,37,756
1966,38,771
1966,39,785
1966,40,799
1966,41,813
1966,42,827
1966,43,841
1966,44,856
1966,45,874
1966,46,894
1966,47,915
1966,48,946
1966,49,993
1966,50,1051
1966,51,1109
1966,52,1168
1966,53,1220
1966,54,1249
1966,55,1263
1966,56,1282
1966,57,1307
1966,58,1339
1966,59,1393
1966,60,1463
1966,61,1529
1966,62,1589
1966,63,1644
1966,64,1683
1966,65,1712
1966,66,1740
1966,67,1770
1966,68,1803
1966,69,1841
1966,70,1881
1966,71,1913
1966,72,1930
1966,73,1936
1966,74,1936
1966,75,1923
1966,76,1890
1966,77,1842
1966,78,1770
1966,79,1657
1966,80,1521
1966,81,1383
1966,82,1242
1966,83,1098
1966,84,961
1966,85,830
1966,86,700
1966,87,576
1966,88,469
1966,89,382
1966,90,309
1966,91,246
1966,92,193
1966,93,148
1966,94,109
1966,95,77
1966,96,53
1966,97,36
1966,98,23
1966,99,14
1966,100,18
1967,0,60993
1967,1,8940
1967,2,6023
1967,3,4091
1967,4,2827
1967,5,1974
1967,6,1420
1967,7,1088
1967,8,906
1967,9,808
1967,10,733
1967,11,697
1967,12,692
1967,13,711
1967,14,747
1967,15,795
1967,16,850
1967,17,904
1967,18,929
1967,19,939
1967,20,951
1967,21,942
1967,22,915
1967,23,878
1967,24,836
1967,25,796
1967,26,760
1967,27,732
1967,28,709
1967,29,695
1967,30,690
1967,31,692
1967,32,697
1967,33,707
1967,34,719
1967,35,729
1967,36,738
1967,37,751
1967,38,769
1967,39,786
1967,40,802
1967,41,817
1967,42,832
1967,43,848
1967,44,864
1967,45,882
1967,46,905
1967,47,930
1967,48,956
1967,49,991
1967,50,1043
1967,51,1103
